date,nb_jobs_in_queue,load_in_queue,liquid_load_horizon
3814.01,60,55646,3745.24
3814.01,61,55922,3762.49
3820.26,61,55922,3756.23
3820.26,60,55666,3746.73
3821.38,60,55666,3745.62
3821.38,60,55666,3741.51
3832.95,60,55666,3730.65
3832.95,59,55410,3692.85
3838.36,59,55410,3687.78
3838.36,60,55686,3705.03
3843.86,60,55686,3699.88
3843.86,59,55430,3695.78
3847.27,59,55430,3692.37
3847.27,58,54818,3676.1
3850.27,58,54818,3673.11
3850.27,59,55252,3700.23
3853.12,59,55252,3697.38
3853.12,59,55252,3693.29
3877.06,59,55252,3670.84
3877.06,60,55837,3707.41
3882.34,60,55837,3702.45
3882.34,59,55693,3694.21
3888.95,59,55693,3688.02
3888.95,58,55437,3679.84
3895.03,58,55437,3674.15
3895.03,57,55293,3665.91
3896.14,57,55293,3664.87
3896.14,57,55293,3674.49
3896.3,57,55293,3674.33
3896.3,56,55037,3664.82
3900,56,55037,3554.13
3900,56,55037,3661.13
3901.64,56,55037,3659.48
3901.64,55,54853,3651.31
3905.83,55,54853,3647.12
3905.83,55,54853,3638.06
3905.94,55,54853,3637.95
3905.94,54,54669,3629.71
3910.07,54,54669,3625.85
3910.07,55,55477,3676.35
3928.12,55,55477,3659.42
3928.12,54,55221,3651.23
3932.42,54,55221,3647.2
3932.42,53,54965,3639.01
3934.85,53,54965,3636.73
3934.85,54,56757,3748.73
3934.96,54,56757,3748.63
3934.96,53,56481,3732.3
3937.48,53,56481,3729.94
3937.48,54,56635,3739.57
3938.96,54,56635,3738.18
3938.96,53,56307,3721.93
3943.06,53,56307,3718.09
3943.06,54,56741,3745.21
3945.11,54,56741,3743.28
3945.11,54,56741,3726.01
3948.87,54,56741,3722.96
3948.87,54,56741,3734.46
3951.03,54,56741,3732.43
3951.03,54,56741,3724.19
3955.64,54,56741,3720.44
3955.64,53,56465,3704.11
3958.38,53,56465,3701.89
3958.38,52,56189,3693.65
3958.83,52,56189,3693.22
3958.83,53,56614,3719.78
3959.63,53,56614,3719.03
3959.63,53,56614,3702.78
3962.38,53,56614,3700.9
3962.38,52,56014,3684.65
3971.18,52,56014,3676.39
3971.18,53,56158,3685.39
3971.94,53,56158,3684.68
3971.94,52,55558,3651.96
3975.35,52,55558,3648.77
3975.35,51,55414,3640.58
3981.51,51,55414,3634.8
3981.51,50,54870,3602.09
3981.96,50,54870,3601.66
3981.96,50,54870,3593.49
3983.02,50,54870,3592.63
3983.02,51,56662,3704.63
3983.84,51,56662,3703.96
3983.84,50,56062,3671.13
3984.65,50,56062,3670.47
3984.65,50,56062,3666.37
3990.2,50,56062,3662.21
3990.2,50,56062,3653.97
3993.26,50,56062,3652.06
3993.26,51,56674,3690.31
3993.41,51,56674,3690.22
3993.41,51,56674,3657.5
3994.5,51,56674,3657.36
3994.5,50,54962,3654.12
3999.52,50,54962,3649.11
3999.52,51,55106,3658.11
4004.7,51,55106,3652.93
4004.7,52,55260,3662.55
4017.33,52,55260,3649.92
4017.33,53,55872,3688.17
4036.5,53,55872,3669
4036.5,48,47536,3653
4036.95,48,47536,3652.55
4036.95,49,48121,3689.11
4053.82,49,48121,3672.24
4053.82,50,48525,3697.49
4062.19,50,48525,3689.12
4062.19,51,49457,3747.37
4080.35,51,49457,3729.22
4080.35,52,49601,3738.22
4087.16,52,49601,3731.4
4087.16,53,50409,3781.9
4099.45,53,50409,3769.62
4099.45,54,50563,3779.24
4117.21,54,50563,3761.48
4117.21,53,49651,3728.83
4122.61,53,49651,3723.43
4122.61,54,50723,3790.43
4143.14,54,50723,3769.9
4143.14,55,50877,3779.52
4150.03,55,50877,3772.64
4150.03,56,51311,3799.76
4165.58,56,51311,3784.21
4165.58,57,51455,3793.21
4166.01,57,51455,3792.78
4166.01,56,50543,3760.18
4185.68,56,50543,3740.51
4185.68,57,50799,3756.51
4200,57,50799,3581.19
4200,57,50799,3742.19
4206.48,57,50799,3735.71
4206.48,58,51384,3772.27
4214.81,58,51384,3763.95
4214.81,57,49192,3731.35
4238.88,57,49192,3707.28
4238.88,58,49448,3723.28
4250.84,58,49448,3711.32
4250.84,59,49724,3728.57
4252.83,59,49724,3726.58
4252.83,60,50052,3747.08
4266.98,60,50052,3732.93
4266.98,61,51508,3823.93
4277.54,61,51508,3813.36
4277.54,62,52644,3884.36
4300.41,62,52644,3861.49
4300.41,63,52900,3877.49
4310.61,63,52900,3867.29
4310.61,64,54692,3979.29
4331.17,64,54692,3958.74
4331.17,65,54846,3968.36
4355.16,65,54846,3944.37
4355.16,66,55102,3960.37
4361.17,66,55102,3954.36
4361.17,67,55536,3981.48
4382.47,67,55536,3960.19
4382.47,68,55611,3964.87
4393.89,68,55611,3953.45
4393.89,67,54443,3905.99
4397,67,54443,3902.88
4397,68,54587,3911.88
4415.12,68,54587,3893.76
4415.12,69,54741,3903.39
4432.9,69,54741,3885.61
4432.9,70,54816,3890.3
4437.09,70,54816,3886.11
4437.09,71,55072,3902.11
4448.05,71,55072,3891.15
4448.05,72,55147,3895.84
4455.81,72,55147,3888.08
4455.81,73,55222,3892.76
4459.1,73,55222,3889.47
4459.1,74,55647,3916.03
4468.34,74,55647,3906.8
4468.34,75,56081,3933.92
4474.6,75,56081,3927.66
4474.6,72,52701,3895.01
4487.8,72,52701,3881.82
4487.8,73,53029,3902.32
4490.85,73,53029,3899.26
4490.85,74,53463,3926.39
4497.62,74,53463,3919.62
4497.62,75,54599,3990.62
4500,75,54599,3827.24
4500,75,54599,3988.24
4510.22,75,54599,3978.02
4510.22,76,55033,4005.14
4537.39,76,55033,3977.97
4537.39,77,55177,3986.97
4540.42,77,55177,3983.95
4540.42,78,55611,4011.07
4553.35,78,55611,3998.14
4553.35,79,55765,4007.77
4560.62,79,55765,4000.5
4560.62,80,56350,4037.06
4586.12,80,56350,4011.56
4586.12,81,56534,4023.06
4592.96,81,56534,4016.22
4592.96,82,57119,4052.78
4604.98,82,57119,4040.76
4604.98,83,58031,4097.76
4629.44,83,58031,4073.3
4629.44,84,58185,4082.92
4630.09,84,58185,4082.27
4630.09,83,57751,4044.47
4630.09,80,56449,3931.07
4649.32,80,56449,3911.84
4649.32,81,56777,3932.34
4665.82,81,56777,3915.84
4665.82,82,57585,3966.34
4686.67,82,57585,3945.49
4686.67,83,58019,3972.62
4706.7,83,58019,3952.58
4706.7,84,58951,4010.83
4721.21,84,58951,3996.33
4721.21,85,59135,4007.83
4739.72,85,59135,3989.32
4739.72,86,59391,4005.32
4740.4,86,59391,4004.63
4740.4,84,59083,3987.36
4740.4,83,58939,3970.08
4747.01,83,58939,3963.47
4747.01,82,58795,3955.3
4753.62,82,58795,3948.69
4753.62,80,58487,3940.52
4756.16,80,58487,3937.97
4756.16,81,59295,3988.47
4765.13,81,59295,3979.5
4765.13,80,58891,3941.89
4771.04,80,58891,3935.98
4771.04,79,58747,3926.47
4771.04,76,57979,3897.95
4777.29,76,57979,3891.71
4777.29,77,58307,3912.21
4777.65,77,58307,3911.84
4777.65,76,58051,3903.67
4787.24,76,58051,3894.08
4787.24,77,58205,3903.7
4796.64,77,58205,3894.31
4796.64,78,58609,3919.56
4800,78,58609,3755.19
4800,78,58609,3916.19
4800.56,78,58609,3915.63
4800.56,79,60401,4027.63
4801.06,79,60401,4027.13
4801.06,78,60125,4010.86
4805.06,78,60125,4006.87
4805.06,77,59797,3990.62
4808.28,77,59797,3987.39
4808.28,78,59941,3996.39
4821.74,78,59941,3982.94
4821.74,75,59647,3966.61
4825.94,75,59647,3962.41
4825.94,76,60259,4000.66
4828.35,76,60259,3998.25
4828.35,74,60109,3990.07
4828.91,74,60109,3989.51
4828.91,74,60109,3985.42
4828.91,73,59965,3981.33
4831,73,59965,3979.24
4831,73,59965,3975.13
4831,72,59821,3971.02
4833.12,72,59821,3968.9
4833.12,72,59821,3960.66
4833.12,72,59821,3944.18
4835.52,72,59821,3942.68
4835.52,72,59821,3934.5
4837.61,72,59821,3933.46
4837.61,72,59821,3929.35
4837.61,72,59821,3917.07
4839.73,72,59821,3916.54
4839.73,72,59821,3908.3
4842.13,72,59821,3908
4842.13,72,59821,3903.91
4842.13,71,57245,3814.81
4854.45,71,57245,3802.49
4854.45,72,57679,3829.61
4869.16,72,57679,3814.91
4869.16,73,57935,3830.91
4883.95,73,57935,3816.12
4883.95,74,58743,3866.62
4884.53,74,58743,3866.04
4884.53,75,58887,3875.04
4890.49,75,58887,3869.07
4890.49,76,60679,3981.07
4902.8,76,60679,3968.77
4902.8,77,61113,3995.9
4918.43,77,61113,3980.26
4918.43,78,61547,4007.38
4937.69,78,61547,3988.13
4937.69,77,60331,3958.69
4939.87,77,60331,3956.51
4939.87,78,61139,4007.01
4943.41,78,61139,4003.47
4943.41,79,61947,4053.97
4948.04,79,61947,4049.34
4948.04,72,55111,3983.69
4967.4,72,55111,3964.32
4967.4,73,55255,3973.32
4980.28,73,55255,3960.45
4980.28,74,55689,3987.57
4988.11,74,55689,3979.74
4988.11,75,55945,3995.74
4993.47,75,55945,3990.38
4993.47,76,56129,4001.88
4996.84,76,56129,3998.51
4996.84,71,49743,3964.16
5000.91,71,49743,3960.09
5000.91,72,50551,4010.59
5004.6,72,50551,4006.89
5004.6,73,50705,4016.52
5010.65,73,50705,4010.47
5010.65,74,51033,4030.97
5037.75,74,51033,4003.87
5037.75,75,51108,4008.56
5049.22,75,51108,3997.09
5049.22,76,51262,4006.72
5052.76,76,51262,4003.18
5052.76,77,52194,4061.43
5069.74,77,52194,4044.44
5069.74,78,53126,4102.69
5081.41,78,53126,4091.02
5081.41,79,53402,4108.27
5091.9,79,53402,4097.79
5091.9,80,55166,4208.04
5100,80,55166,4089.69
5100,80,55166,4199.94
5110.16,80,55166,4189.77
5110.16,81,55422,4205.77
5127.95,81,55422,4187.99
5127.95,82,55566,4196.99
5154.66,82,55566,4170.27
5154.66,83,55750,4181.77
5168.38,83,55750,4168.05
5168.38,84,55894,4177.05
5183.65,84,55894,4161.79
5183.65,85,56222,4182.29
5187.97,85,56222,4177.97
5187.97,86,56807,4214.53
5196.52,86,56807,4205.98
5196.52,87,57615,4256.48
5216.99,87,57615,4236.01
5216.99,88,57871,4252.01
5219.82,88,57871,4249.18
5219.82,89,58305,4276.3
5235.18,89,58305,4260.94
5235.18,90,58890,4297.51
5250.08,90,58890,4282.61
5250.08,91,59324,4309.73
5252.81,91,59324,4307
5252.81,92,59508,4318.5
5262.25,92,59508,4309.06
5262.25,93,59652,4318.06
5276.83,93,59652,4303.49
5276.83,92,59227,4294.42
5278.66,92,59227,4292.59
5278.66,93,59371,4301.59
5307.6,93,59371,4272.65
5307.6,94,59525,4282.28
5313.44,94,59525,4276.43
5313.44,95,59600,4281.12
5327.29,95,59600,4267.27
5327.29,96,59675,4271.96
5334.52,96,59675,4264.73
5334.52,95,59521,4252.32
5334.52,93,59111,4215.1
5346,93,59111,4203.61
5346,94,60023,4260.61
5358.72,94,60023,4247.9
5358.72,95,60831,4298.4
5366.37,95,60831,4290.75
5366.37,96,61639,4341.25
5368.56,96,61639,4339.06
5368.56,97,62224,4375.62
5383.32,97,62224,4360.86
5383.32,96,61799,4348.46
5389.88,96,61799,4341.89
5389.88,97,63591,4453.89
5396.6,97,63591,4447.18
5396.6,96,63447,4438.94
5400,96,63447,4325.28
5400,96,63447,4435.53
5403.2,96,63447,4432.33
5403.2,95,63303,4424.15
5404.27,95,63303,4423.09
5404.27,96,63888,4459.65
5409.81,96,63888,4454.11
5409.81,94,63738,4445.93
5411.7,94,63738,4444.05
5411.7,95,63892,4453.67
5419.07,95,63892,4446.3
5419.07,95,63892,4442.19
5419.07,95,63892,4438.08
5423.03,95,63892,4434.62
5423.03,95,63892,4430.53
5423.03,94,62128,4426.44
5424.19,94,62128,4425.27
5424.19,95,62404,4442.52
5441.64,95,62404,4425.08
5441.64,96,64196,4537.08
5451.27,96,64196,4527.44
5451.27,97,64796,4564.94
5474.46,97,64796,4541.75
5474.46,98,65728,4600
5494.57,98,65728,4579.89
5494.57,99,65803,4584.58
5503.43,99,65803,4575.72
5503.43,100,66059,4591.72
5510.86,100,66059,4584.29
5510.86,101,66493,4611.42
5519.48,101,66493,4602.8
5519.48,102,67105,4641.05
5530.15,102,67105,4630.38
5530.15,103,67361,4646.38
5541.63,103,67361,4634.9
5541.63,102,66927,4597.1
5541.63,101,66493,4559.3
5556.82,101,66493,4544.11
5556.82,100,65908,4535.04
5560.28,100,65908,4531.58
5560.28,101,66236,4552.08
5588.51,101,66236,4523.85
5588.51,102,66661,4550.41
5590.43,102,66661,4548.5
5590.43,101,64869,4510.69
5590.43,100,63105,4435.09
5592.81,100,63105,4432.71
5592.81,101,63690,4469.27
5606.59,101,63690,4455.49
5606.59,102,64115,4482.05
5617.07,102,64115,4471.57
5617.07,103,64371,4487.57
5631.21,103,64371,4473.44
5631.21,104,64983,4511.69
5650.9,104,64983,4491.99
5650.9,105,65058,4496.68
5663.31,105,65058,4484.27
5663.31,104,64633,4475.21
5671.61,104,64633,4466.91
5671.61,105,64909,4484.16
5682.58,105,64909,4473.19
5682.58,104,64765,4463.69
5682.58,103,64621,4454.18
5683.07,103,64621,4453.69
5683.07,104,65553,4511.94
5689.18,104,65553,4505.82
5689.18,104,65553,4497.65
5689.18,103,63789,4416.72
5696.83,103,63789,4409.08
5696.83,104,64957,4482.08
5700,104,64957,4441.41
5700,104,64957,4478.91
5700.54,104,64957,4478.37
5700.54,105,65569,4516.62
5705.98,105,65569,4511.18
5705.98,106,65897,4531.68
5713.56,106,65897,4524.1
5713.56,105,65285,4486.48
5725.17,105,65285,4474.87
5725.17,106,66217,4533.12
5736.37,106,66217,4521.92
5736.37,107,68009,4633.92
5748.99,107,68009,4621.3
5748.99,108,68443,4648.42
5755.14,108,68443,4642.27
5755.14,109,70207,4752.52
5760.48,109,70207,4747.18
5760.48,110,70282,4751.87
5782.65,110,70282,4729.7
5782.65,111,70894,4767.95
5786.19,111,70894,4764.42
5786.19,112,71702,4814.92
5796.86,112,71702,4804.25
5796.86,113,71886,4815.75
5801.25,113,71886,4811.36
5801.25,111,71018,4795.03
5803.82,111,71018,4792.45
5803.82,112,71452,4819.58
5822.16,112,71452,4801.24
5822.16,113,71596,4810.24
5828.86,113,71596,4803.54
5828.86,114,71671,4808.23
5857.73,114,71671,4779.36
5857.73,115,72075,4804.61
5879.96,115,72075,4782.38
5879.96,116,72219,4791.38
5880.96,116,72219,4790.38
5880.96,115,71891,4752.76
5897.55,115,71891,4736.17
5897.55,116,72045,4745.79
5897.64,116,72045,4745.71
5897.64,114,71677,4729.38
5903.9,114,71677,4723.11
5903.9,115,71933,4739.11
5924.12,115,71933,4718.9
5924.12,114,71749,4710.71
5924.12,113,71565,4702.52
5924.79,113,71565,4701.85
5924.79,114,73357,4813.85
5939.36,114,73357,4799.27
5939.36,115,74165,4849.77
5942.2,115,74165,4846.94
5942.2,114,74021,4837.43
5942.2,113,73877,4827.93
5943.3,113,73877,4826.83
5943.3,112,73292,4814.42
5943.3,111,72707,4805.36
5948.8,111,72707,4799.85
5948.8,111,72707,4791.67
5948.8,111,72707,4783.5
5950.6,111,72707,4782.15
5950.6,111,72707,4773.96
5950.6,110,72107,4838.52
5960.17,110,72107,4828.96
5960.17,108,69411,4736.49
5961.51,108,69411,4735.14
5961.51,109,69996,4771.71
5975.11,109,69996,4758.11
5975.11,110,70140,4767.11
5979.71,110,70140,4762.51
5979.71,108,67540,4786.39
5986.63,108,67540,4779.48
5986.63,109,69332,4891.48
6000,109,69332,4766.1
6000,109,69332,4878.1
6007.26,109,69332,4870.85
6007.26,110,69476,4879.85
6019.01,110,69476,4868.09
6019.01,111,70284,4918.59
6045.1,111,70284,4892.5
6045.1,112,70468,4904
6058.74,112,70468,4890.36
6058.74,113,70744,4907.61
6081.89,113,70744,4884.46
6081.89,114,71178,4911.59
6102.88,114,71178,4890.6
6102.88,115,71763,4927.16
6112.11,115,71763,4917.93
6112.11,113,69537,4823.92
6120.79,113,69537,4815.23
6120.79,114,69971,4842.36
6135.16,114,69971,4827.99
6135.16,115,70247,4845.24
6158.28,115,70247,4822.12
6158.28,116,70523,4839.37
6159.65,116,70523,4838
6159.65,117,71691,4911
6179.95,117,71691,4890.7
6179.95,118,72303,4928.95
6184.02,118,72303,4924.88
6184.02,117,72047,4887.08
6199.69,117,72047,4871.41
6199.69,118,72201,4881.04
6204.84,118,72201,4875.88
6204.84,119,73009,4926.38
6210.76,119,73009,4920.46
6210.76,120,73285,4937.71
6223.67,120,73285,4924.81
6223.67,121,75077,5036.81
6229.03,121,75077,5031.45
6229.03,122,75885,5081.95
6243.52,122,75885,5067.46
6243.52,123,76029,5076.46
6245.51,123,76029,5074.46
6245.51,123,76029,5057.18
6246.1,123,76029,5056.68
6246.1,122,75417,5048.44
6250.7,122,75417,5043.83
6250.7,121,74805,5026.22
6253.06,121,74805,5023.86
6253.06,120,74549,5014.35
6253.51,120,74549,5013.89
6253.51,121,74953,5039.14
6269.81,121,74953,5022.84
6269.81,122,75538,5059.41
6277.08,122,75538,5052.14
6277.08,123,76346,5102.64
6287.51,123,76346,5092.21
6287.51,124,76602,5108.21
6300,124,76602,5037.47
6300,124,76602,5095.72
6309.67,124,76602,5086.05
6309.67,125,77027,5112.61
6315.14,125,77027,5107.14
6315.14,123,76877,5098.9
6324.4,123,76877,5089.65
6324.4,123,76877,5085.54
6324.4,122,76733,5081.43
6329.78,122,76733,5076.05
6329.78,121,76308,5063.64
6329.78,120,76154,5051.23
6330.98,120,76154,5050.03
6330.98,121,77370,5126.03
6331,121,77370,5126.01
6331,121,77370,5117.83
6333.79,121,77370,5115.4
6333.79,119,75630,5107.82
6338.39,119,75630,5103.22
6338.39,117,74762,5086.89
6343.88,117,74762,5081.4
6343.88,118,75196,5108.52
6359.21,118,75196,5093.2
6359.21,119,75472,5110.45
6383.22,119,75472,5086.44
6383.22,120,75906,5113.56
6391.04,120,75906,5105.74
6391.04,121,76491,5142.3
6402.76,121,76491,5130.59
6402.76,122,76916,5157.15
6404.07,122,76916,5155.84
6404.07,123,77350,5182.96
6418.29,123,77350,5168.74
6418.29,122,76765,5164.65
6420.42,122,76765,5162.52
6420.42,123,77697,5220.77
6426,123,77697,5215.19
6426,124,77881,5226.69
6446.34,124,77881,5206.34
6446.34,125,78137,5222.34
6457.71,125,78137,5210.98
6457.71,126,78291,5220.6
6467.82,126,78291,5210.49
6467.82,127,78445,5220.11
6479.34,127,78445,5208.6
6479.34,126,78011,5199.09
6479.34,125,77577,5189.58
6479.82,125,77577,5189.11
6479.82,126,77731,5198.73
6485.73,126,77731,5192.82
6485.73,123,76615,5172.56
6497.48,123,76615,5160.8
6497.48,124,76769,5170.42
6511.89,124,76769,5156.01
6511.89,125,77203,5183.14
6527.12,125,77203,5167.91
6527.12,126,77628,5194.47
6537.49,126,77628,5184.11
6537.49,127,78062,5211.23
6551.69,127,78062,5197.03
6551.69,128,78870,5247.53
6573.3,128,78870,5225.92
6573.3,127,78436,5188.12
6573.66,127,78436,5187.76
6573.66,128,78692,5203.76
6574.24,128,78692,5203.18
6574.24,127,78538,5199.09
6574.24,126,78384,5195
6574.56,126,78384,5194.67
6574.56,127,78538,5204.3
6588.16,127,78538,5190.7
6588.16,128,78722,5202.2
6595.62,128,78722,5194.74
6595.62,129,78906,5206.24
6599.59,129,78906,5202.27
6599.59,128,78098,5185
6600,128,78098,5117.58
6600,128,78098,5184.58
6604.01,128,78098,5180.57
6604.01,129,78778,5223.07
6609.77,129,78778,5217.32
6609.77,128,78624,5208.25
6615.71,128,78624,5202.31
6615.71,129,79049,5228.87
6620.29,129,79049,5224.29
6620.29,128,78615,5214.79
6620.29,127,78181,5205.28
6626.39,127,78181,5199.18
6626.39,128,79973,5311.18
6633.88,128,79973,5303.69
6633.88,129,81765,5415.69
6646.25,129,81765,5403.32
6646.25,130,82350,5439.88
6662.75,130,82350,5423.39
6662.75,129,82196,5419.29
6662.75,128,82121,5415.2
6664.98,128,82121,5412.97
6664.98,129,82265,5421.97
6672,129,82265,5414.94
6672,128,82190,5410.84
6681.26,128,82190,5401.58
6681.26,127,82115,5397.47
6690.52,127,82115,5388.21
6690.52,126,81961,5384.1
6698.28,126,81961,5376.34
6698.28,125,81807,5372.25
6703.82,125,81807,5366.71
6703.82,126,82615,5417.21
6705.7,126,82615,5415.33
6705.7,125,82181,5377.53
6714.25,125,82181,5368.97
6714.25,124,81747,5359.46
6717.07,124,81747,5356.65
6717.07,125,81891,5365.65
6730.25,125,81891,5352.47
6730.25,126,82045,5362.09
6738.91,126,82045,5353.44
6738.91,127,82229,5364.94
6751.26,127,82229,5352.59
6751.26,126,82075,5348.5
6751.53,126,82075,5348.23
6751.53,125,81819,5330.95
6752.61,125,81819,5329.87
6752.61,126,82223,5355.12
6761.24,126,82223,5346.49
6761.24,125,81967,5336.98
6761.24,124,81711,5327.47
6767.07,124,81711,5321.64
6767.07,125,81786,5326.33
6776.81,125,81786,5316.6
6776.81,126,82220,5343.72
6779.03,126,82220,5341.5
6779.03,125,82066,5337.41
6786.79,125,82066,5329.65
6786.79,124,81912,5325.55
6790.3,124,81912,5322.03
6790.3,125,82316,5347.28
6797.93,125,82316,5339.66
6797.93,126,83248,5397.91
6804.77,126,83248,5391.07
6804.77,125,83094,5378.67
6813.61,125,83094,5369.83
6813.61,124,82910,5361.59
6820.61,124,82910,5354.58
6820.61,125,82985,5359.27
6823.32,125,82985,5356.56
6823.32,124,82729,5348.32
6823.32,123,82473,5340.08
6834.53,123,82473,5328.86
6834.53,124,82617,5337.86
6838.16,124,82617,5334.24
6838.16,125,82692,5338.92
6839.77,125,82692,5337.32
6839.77,124,82538,5333.23
6840.09,124,82538,5332.91
6840.09,123,82282,5324.72
6844.95,123,82282,5319.85
6844.95,124,82686,5345.1
6846.65,124,82686,5343.41
6846.65,123,82502,5333.9
6854.88,123,82502,5325.67
6854.88,124,82830,5346.17
6855.2,124,82830,5345.84
6855.2,123,82686,5336.34
6861.81,123,82686,5329.73
6861.81,122,82430,5321.55
6865,122,82430,5318.37
6865,123,82834,5343.62
6865.39,123,82834,5343.23
6865.39,122,82690,5325.96
6867.54,122,82690,5323.81
6867.54,121,82615,5319.71
6871.16,121,82615,5316.09
6871.16,122,82759,5325.09
6871.99,122,82759,5324.26
6871.99,121,82615,5316.08
6873.13,121,82615,5314.95
6873.13,120,82431,5306.76
6875.3,120,82431,5304.59
6875.3,119,82356,5300.5
6876.79,119,82356,5299
6876.79,118,82281,5294.89
6878.6,118,82281,5293.08
6878.6,117,82137,5284.91
6884.55,117,82137,5278.96
6884.55,117,82137,5274.85
6885.21,117,82137,5274.23
6885.21,116,81953,5266.06
6885.4,116,81953,5265.88
6885.4,115,81769,5257.64
6885.4,114,81585,5249.4
6886.05,114,81585,5248.79
6886.05,113,81441,5244.68
6887.27,113,81441,5243.46
6887.27,114,81769,5263.96
6892.66,114,81769,5258.57
6892.66,113,81625,5250.4
6893.28,113,81625,5249.78
6893.28,113,81625,5245.69
6896.07,113,81625,5243.07
6896.07,114,83417,5355.07
6899.27,114,83417,5352.07
6899.27,113,83233,5343.9
6899.61,113,83233,5343.58
6899.61,112,83089,5335.39
6900,112,83089,5268.02
6900,112,83089,5335.02
6902.17,112,83089,5332.99
6902.17,111,82945,5324.75
6906.22,111,82945,5320.95
6906.22,111,82945,5312.78
6906.45,111,82945,5312.59
6906.45,112,84737,5424.59
6908.78,112,84737,5422.7
6908.78,111,84409,5414.53
6911.69,111,84409,5411.79
6911.69,111,84409,5403.6
6911.88,111,84409,5403.45
6911.88,110,84133,5395.26
6911.88,110,84133,5387.07
6915.87,110,84133,5383.83
6915.87,109,83857,5367.57
6918.17,109,83857,5365.7
6918.17,110,84282,5392.27
6919.87,110,84282,5390.89
6919.87,109,84006,5374.64
6923.86,109,84006,5371.4
6923.86,108,83730,5355.14
6923.89,108,83730,5355.12
6923.89,107,83454,5346.88
6925.46,107,83454,5345.41
6925.46,107,83454,5329.08
6925.75,107,83454,5328.88
6925.75,107,83454,5320.69
6927.85,107,83454,5319.51
6927.85,107,83454,5303.26
6927.89,107,83454,5303.24
6927.89,107,83454,5286.99
6928.28,107,83454,5286.97
6928.28,106,82382,5306.88
6929.84,106,82382,5305.31
6929.84,105,80926,5219.88
6933.03,105,80926,5216.68
6933.03,106,83502,5377.68
6937.85,106,83502,5372.86
6937.85,107,83577,5377.55
6944.49,107,83577,5370.91
6944.49,108,83731,5380.53
6955.74,108,83731,5369.28
6955.74,107,82595,5345.19
6955.79,107,82595,5345.14
6955.79,108,83207,5383.39
6961.33,108,83207,5377.85
6961.33,103,78401,5271.44
6966.5,103,78401,5266.27
6966.5,104,80193,5378.27
6981.18,104,80193,5363.59
6981.18,105,80377,5375.09
6992.29,105,80377,5363.98
6992.29,106,80811,5391.1
7005.91,106,80811,5377.49
7005.91,107,81743,5435.74
7008.27,107,81743,5433.38
7008.27,108,83535,5545.38
7010.13,108,83535,5543.51
7010.13,106,82803,5510.91
7014.07,106,82803,5506.97
7014.07,107,82947,5515.97
7016.59,107,82947,5513.45
7016.59,108,83372,5540.01
7026.82,108,83372,5529.79
7026.82,107,82760,5513.46
7029.25,107,82760,5511.03
7029.25,108,83928,5584.03
7045.1,108,83928,5568.17
7045.1,109,84736,5618.67
7046.06,109,84736,5617.71
7046.06,107,83120,5601.45
7063.27,107,83120,5584.24
7063.27,108,83264,5593.24
7077.33,108,83264,5579.18
7077.33,109,83418,5588.8
7098.01,109,83418,5568.13
7098.01,110,83562,5577.13
7106.05,110,83562,5569.08
7106.05,111,83996,5596.21
7113.27,111,83996,5588.99
7113.27,109,82380,5568.72
7114.51,109,82380,5567.49
7114.51,108,82052,5551.16
7126.07,108,82052,5539.6
7126.07,109,82328,5556.85
7131.19,109,82328,5551.73
7131.19,108,81396,5535.4
7132.06,108,81396,5534.53
7132.06,109,82204,5585.03
7136.52,109,82204,5580.57
7136.52,110,82789,5617.13
7139.5,110,82789,5614.15
7139.5,111,83597,5664.65
7155.97,111,83597,5648.18
7155.97,112,83751,5657.8
7186.39,112,83751,5627.39
7186.39,113,84185,5654.51
7191.75,113,84185,5649.15
7191.75,114,84993,5699.65
7200,114,84993,5620.4
7200,114,84993,5691.4
7217.97,114,84993,5673.43
7217.97,115,85605,5711.68
7227.07,115,85605,5702.58
7227.07,116,86413,5753.08
7235.41,116,86413,5744.74
7235.41,117,86557,5753.74
7250.3,117,86557,5738.85
7250.3,118,86711,5748.48
7261.94,118,86711,5736.84
7261.94,119,86855,5745.84
7276.76,119,86855,5731.02
7276.76,120,87663,5781.52
7279.32,120,87663,5778.96
7279.32,121,89455,5890.96
7283.13,121,89455,5887.15
7283.13,120,88523,5866.88
7285.85,120,88523,5864.16
7285.85,121,88948,5890.72
7287.76,121,88948,5888.82
7287.76,122,89352,5914.07
7300.56,122,89352,5901.26
7300.56,123,89506,5910.89
7308.77,123,89506,5902.68
7308.77,124,89650,5911.68
7311.86,124,89650,5908.59
7311.86,123,88842,5891.31
7311.86,122,88408,5874.04
7320.64,122,88408,5865.26
7320.64,123,89320,5922.26
7334.29,123,89320,5908.61
7334.29,124,89745,5935.17
7347.25,124,89745,5922.22
7347.25,125,90330,5958.78
7347.81,125,90330,5958.21
7347.81,124,89905,5945.81
7347.81,123,89480,5933.4
7357.91,123,89480,5923.3
7357.91,124,89756,5940.55
7379.07,124,89756,5919.39
7379.07,123,89322,5902.11
7379.07,122,88514,5884.84
7379.71,122,88514,5884.19
7379.71,123,89126,5922.44
7385.34,123,89126,5916.82
7385.34,124,89280,5926.45
7392.77,124,89280,5919.02
7392.77,125,89536,5935.02
7395.05,125,89536,5932.73
7395.05,126,89970,5959.86
7417.2,126,89970,5937.71
7417.2,127,90404,5964.83
