date,nb_jobs_in_queue,load_in_queue,liquid_load_horizon
2861.39,11,5175,334.863
2861.39,10,4007,281.657
2872.97,10,4007,272.753
2872.97,11,4441,289.445
2874.52,11,4441,288.254
2874.52,10,3897,273.987
2876.85,10,3897,271.657
2876.85,6,2991,253.359
2880,6,2991,250.205
2880,6,2991,257.762
2880,6,2991,257.762
2883.46,6,2991,254.306
2883.46,4,1981,222.07
2883.46,3,1396,206.991
2889.56,3,1396,200.891
2889.56,3,1396,200.891
2891.12,3,1396,199.327
2891.12,2,588,146.448
2892.68,2,588,144.885
2892.68,3,732,156.885
2901.28,3,732,148.285
2901.28,4,1317,194.618
2903.33,4,1317,192.572
2903.33,3,1163,198.169
2911.52,3,1163,190.607
2911.52,2,729,165.749
2912.87,2,729,164.521
2912.87,1,585,148.149
2914.1,1,585,146.916
2914.1,2,2349,263.433
2919.48,2,2349,258.058
2919.48,1,1764,257.676
2923.9,1,1764,253.553
2923.9,1,1764,258.553
2933.15,1,1764,249.296
2933.15,1,1764,244.913
2939.94,1,1764,238.584
2939.94,1,1764,255.626
2940,1,1764,255.561
2940,1,1764,255.561
2940,1,1764,286.922
2942.1,1,1764,284.818
2942.1,0,0,0
2943.48,0,0,0
2943.48,0,0,0
2944.59,0,0,0
2944.59,1,154,188.03
2947.98,1,154,184.641
2947.98,2,588,232.863
2948.2,2,588,232.638
2948.2,2,588,225.074
2949.58,2,588,223.698
2949.58,2,588,217.635
2972.17,2,588,195.047
2972.17,3,1173,247.473
2972.84,3,1173,246.797
2972.84,0,0,0
2988.17,0,0,0
2988.17,1,404,199.812
2991.84,1,404,196.146
2991.84,1,404,183.048
2998.06,1,404,178.071
2998.06,2,660,213.459
3000,2,660,211.695
3000,2,660,250.702
3000,2,660,250.702
3017.8,2,660,235.447
3017.8,2,660,213.719
3022.34,2,660,211.122
3022.34,3,1572,322.153
3035.33,3,1572,313.058
3035.33,4,3364,443.543
3050.35,4,3364,431.033
3050.35,5,4172,474.766
3052.47,5,4172,472.96
3052.47,5,4172,472.96
3058.21,5,4172,468.077
3058.21,6,4980,508.056
3058.57,6,4980,507.75
3058.57,6,4980,507.75
3060,6,4980,506.507
3060,6,4980,469.813
3060,6,4980,469.813
3061.35,6,4980,468.643
3061.35,5,4576,458.718
3070.22,5,4576,449.848
3070.22,6,4852,462.615
3096.11,6,4852,436.728
3096.11,6,4852,436.479
3097.29,6,4852,435.357
3097.29,5,4596,453.345
3099.44,5,4596,451.487
3099.44,6,6388,520.893
3099.72,6,6388,520.639
3099.72,5,6112,520.436
3101.1,5,6112,519.059
3101.1,5,6112,529.652
3103.72,5,6112,527.135
3103.72,5,6112,579.036
3109.82,5,6112,574.045
3109.82,5,6112,574.045
3113.79,5,6112,570.791
3113.79,5,6112,597.716
3115.55,5,6112,596.486
3115.55,6,6724,627.086
3120,6,6724,623.971
3120,6,6724,516.746
3120,6,6724,516.746
3127.07,6,6724,511.248
3127.07,6,6724,514.026
3134.86,6,6724,507.68
3134.86,6,6724,485.28
3136.33,6,6724,484.191
3136.33,5,5812,476.7
3150.53,5,5812,462.491
3150.53,6,5966,456.665
3156.92,6,5966,450.28
3156.92,5,4174,399.309
3159.37,5,4174,396.862
3159.37,4,3366,385.321
3162.74,4,3366,381.951
3162.74,5,3951,412.597
3163.45,5,3951,411.888
3163.45,4,3797,405.503
3169,4,3797,399.954
3169,5,4073,411.797
3180,5,4073,400.792
3180,5,4073,400.792
3180,5,4073,400.792
3185.13,5,4073,395.667
3185.13,2,861,251.964
3198.08,2,861,239.01
3198.08,3,1117,264.61
3213.81,3,1117,248.884
3213.81,4,1192,256.095
3232.63,4,1192,237.267
3232.63,3,607,150.904
3237.63,3,607,147.41
3237.63,4,863,173.01
3240,4,863,171.348
3240,4,863,181.782
3240,4,863,181.782
3249.39,4,863,175.52
3249.39,5,1119,203.965
3251.96,5,1119,202.256
3251.96,5,1119,202.256
3258.06,5,1119,198.189
3258.06,5,1119,198.189
3260.26,5,1119,196.719
3260.26,6,1263,211.896
3263.9,6,1263,209.248
3263.9,5,987,170.238
3267.9,5,987,166.608
3267.9,2,400,137.487
3269.94,2,400,135.447
3269.94,2,400,128.009
3269.94,1,144,91.837
3270.66,1,144,91.1165
3270.66,0,0,0
3271.52,0,0,0
3271.52,0,0,0
3272.82,0,0,0
3272.82,0,0,0
3275.55,0,0,0
3275.55,0,0,0
3277.15,0,0,0
3277.15,0,0,0
3277.27,0,0,0
3277.27,0,0,0
3288.97,0,0,0
3288.97,0,0,0
3292.96,0,0,0
3292.96,0,0,0
3296.93,0,0,0
3296.93,0,0,0
3300,0,0,0
3300,0,0,0
3300,0,0,0
3302.05,0,0,0
3302.05,0,0,0
3305.96,0,0,0
3305.96,0,0,0
3306.1,0,0,0
3306.1,0,0,0
3308.15,0,0,0
3308.15,0,0,0
3312.06,0,0,0
3312.06,0,0,0
3318.43,0,0,0
3318.43,1,144,104.694
3326.42,1,144,96.7115
3326.42,1,144,82.8956
3329.98,1,144,79.8434
3329.98,0,0,0
3329.98,0,0,0
3332.02,0,0,0
3332.02,0,0,0
3336.58,0,0,0
3336.59,0,0,0
3337.63,0,0,0
3337.63,0,0,0
3342.06,0,0,0
3342.06,0,0,0
3356.93,0,0,0
3356.93,0,0,0
3359.32,0,0,0
3359.32,0,0,0
3360,0,0,0
3360,0,0,0
3360,0,0,0
3366.1,0,0,0
3366.1,0,0,0
3367.24,0,0,0
3367.24,1,600,207.664
3375.06,1,600,200.96
3375.06,2,2364,452.351
3397.41,2,2364,431.598
3397.41,3,2620,449.884
3419.9,3,2620,428.999
3419.9,3,2620,459.357
3420,3,2620,459.256
3420,3,2620,459.256
3420,3,2620,459.256
3425.17,3,2620,454.09
3425.17,2,2364,434.347
3430.57,2,2364,428.943
3430.57,2,2364,424.265
3442.53,2,2364,413.16
3442.53,3,2548,426.303
3450.16,3,2548,419.221
3450.16,4,4312,545.221
3450.93,4,4312,544.506
3450.93,3,4128,524.764
3465.66,3,4128,511.078
3465.66,3,4128,516.435
3469.95,3,4128,512.146
3469.95,3,4128,511.363
3474.92,3,4128,507.105
3474.92,3,4128,502.409
3477.41,3,4128,500.456
3477.41,3,4128,491.096
3477.94,3,4128,490.756
3477.94,3,4128,693.339
3480,3,4128,692.307
3480,3,4128,467.039
3480,3,4128,467.039
3481.06,3,4128,466.402
3481.06,4,4312,478.668
3487.25,4,4312,474.958
3487.25,3,3712,543.769
3494.32,3,3712,536.697
3494.32,4,4040,558.563
3496.81,4,4040,556.069
3496.81,2,512,384.666
3513.32,2,512,368.16
3513.32,3,768,407.147
3529.05,3,768,391.413
3529.05,4,1368,440.665
3540,4,1368,429.717
3540,4,1368,429.717
3540,4,1368,429.717
3548.89,4,1368,420.828
3548.89,5,1802,449.761
3565.46,5,1802,433.195
3565.46,6,3594,541.905
3578.75,6,3594,528.611
3578.75,7,3850,542.084
3600,7,3850,520.834
3600,7,3850,520.834
3600,7,3850,520.834
3601.88,7,3850,518.954
3601.88,8,4275,541.323
3619.11,8,4275,524.089
3619.11,8,4275,513.64
3626.71,8,4275,506.444
3626.71,9,4709,529.287
3631.52,9,4709,524.729
3631.52,8,4525,532.02
3634.13,8,4525,529.414
3634.13,9,4959,552.256
3647.46,9,4959,538.921
3647.46,8,4631,503.453
3658,8,4631,492.914
3658,7,4375,504.122
3658.98,7,4375,503.143
3658.98,8,4529,511.248
3660,8,4529,510.228
3660,8,4529,492.567
3660,8,4529,492.567
3664.15,8,4529,488.422
3664.15,6,4119,475.359
3696.71,6,4119,444.427
3696.71,7,5883,529.317
3699.89,7,5883,526.278
3699.89,7,5883,519.686
3715.15,7,5883,505.814
3715.15,8,6308,525.133
3720,8,6308,520.722
3720,8,6308,520.722
3720,8,6308,520.722
3720.08,8,6308,520.648
3720.08,8,6308,514.656
3725.64,8,6308,510.106
3725.64,9,6462,517.106
3726.23,9,6462,516.629
3726.23,9,6462,510.636
3733.48,9,6462,505.356
3733.48,10,7074,533.175
3745.37,10,7074,524.528
3745.37,11,7149,527.938
3750.51,11,7149,524.202
3750.51,10,6549,489.165
3752.66,10,6549,487.019
3752.66,10,6549,484.042
3760.08,10,6549,476.958
3760.08,5,3030,439.542
3762,5,3030,437.614
3762,6,3464,464.739
3778.72,6,3464,448.028
3778.72,4,2885,408.477
3780,4,2885,407.192
3780,4,2885,407.192
3780,4,2885,407.192
3781.12,4,2885,406.068
3781.12,5,3319,434.942
3787.34,5,3319,428.724
3787.34,4,1555,340.192
3787.34,3,943,245.286
3793.53,3,943,239.099
3793.53,4,1875,316.766
3811.52,4,1875,298.775
3811.52,3,1800,326.243
3814.01,3,1800,323.758
3814.01,4,2076,348.75
3820.78,4,2076,341.978
3820.78,4,2076,337.187
3838.36,4,2076,321.203
3838.36,5,2352,346.294
3840,5,2352,344.803
3840,5,2352,344.803
3840,5,2352,344.803
3850.27,5,2352,335.41
3850.27,6,2786,366.511
3867.23,6,2786,350.688
3867.23,5,2352,342.332
3875.03,5,2352,334.525
3875.03,4,1918,351.362
3877.06,4,1918,349.624
3877.06,5,2503,382.492
3890.52,5,2503,370.532
3890.52,4,1571,292.058
3896.14,4,1571,286.433
3896.14,5,1725,296.867
3900,5,1725,293.008
3900,5,1725,293.008
3900,5,1725,293.008
3901.03,5,1725,291.982
3901.03,4,1291,281.684
3901.03,3,1015,259.955
3905.02,3,1015,255.962
3905.02,2,739,229.111
3909.01,2,739,225.118
3909.01,0,0,0
3910.07,0,0,0
3910.07,1,808,264.418
3915.11,1,808,259.372
3915.11,1,808,262.492
3934.85,1,808,242.756
3934.85,2,2600,362.082
3937.48,2,2600,359.453
3937.48,3,2754,368.512
3943.06,3,2754,362.933
3943.06,4,3188,388.462
3948.87,4,3188,382.65
3948.87,5,3372,393.473
3958.83,5,3372,383.508
3958.83,6,3797,408.508
3960,6,3797,407.342
3960,6,3797,407.342
3960,6,3797,407.342
3971.18,6,3797,396.161
3971.18,7,3941,404.632
3983.02,7,3941,392.796
3983.02,8,5733,497.138
3993.26,8,5733,486.896
3993.26,9,6345,518.189
3997.52,9,6345,513.926
3997.52,9,6345,510.651
3999.52,9,6345,508.753
3999.52,10,6489,515.953
4004.7,10,6489,511.03
4004.7,11,6643,518.73
4008.18,11,6643,515.43
4008.18,10,5835,512.818
4015.98,10,5835,505.444
4015.98,8,3889,424.237
4017.33,8,3889,422.891
4017.33,9,4501,458.891
4020,9,4501,456.221
4020,9,4501,456.221
4020,9,4501,456.221
4036.95,9,4501,439.271
4036.95,10,5086,472.759
4040.07,10,5086,469.643
4040.07,10,5086,461.587
4041.98,10,5086,459.783
4041.98,8,4227,436.586
4042.46,8,4227,436.105
4042.46,6,3899,456.743
4049.07,6,3899,450.134
4049.07,5,2107,361.524
4053.82,5,2107,356.77
4053.82,6,2511,385.853
4058.71,6,2511,380.967
4058.71,6,2511,370.609
4061.59,6,2511,367.934
4061.59,4,2213,367.152
4062.19,4,2213,366.547
4062.19,5,3145,431.229
4068.2,5,3145,425.225
4068.2,5,3145,445.349
4068.94,5,3145,444.713
4068.94,4,2533,407.127
4077.87,4,2533,398.192
4077.87,3,1921,328.107
4080,3,1921,325.98
4080,3,1921,325.98
4080,3,1921,325.98
4080.35,3,1921,325.634
4080.35,4,2065,337.664
4087.16,4,2065,330.846
4087.16,5,2873,392.058
4099.45,5,2873,379.777
4099.45,6,3027,390.777
4104.49,6,3027,385.729
4104.49,5,2442,372.8
4122.61,5,2442,354.68
4122.61,6,3514,427.261
4140,6,3514,409.875
4140,6,3514,433.752
4140,6,3514,433.752
4143.14,6,3514,430.608
4143.14,7,3668,441.608
4150.03,7,3668,434.722
4150.03,8,4102,465.722
4150.1,8,4102,465.656
4150.1,8,4102,465.656
4156.2,8,4102,459.556
4156.2,8,4102,459.556
4156.63,8,4102,459.125
4156.63,7,3698,478.179
4165.56,7,3698,469.244
4165.56,6,2766,394.298
4165.58,6,2766,394.28
4165.58,7,2910,404.566
4182.93,7,2910,387.221
4182.93,6,2766,415.082
4185.68,6,2766,412.324
4185.68,7,3022,433.658
4189.54,7,3022,429.807
4189.54,6,2214,375.307
4192.56,6,2214,372.282
4192.56,3,1472,337.76
4200,3,1472,330.319
4200,3,1472,330.319
4200,3,1472,330.319
4206.48,3,1472,323.836
4206.48,4,2057,372.586
4238.88,4,2057,340.192
4238.88,5,2313,360.545
4250.84,5,2313,348.581
4250.84,6,2589,368.296
4252.83,6,2589,366.307
4252.83,7,2917,389.736
4260,7,2917,382.564
4260,7,2917,382.564
4260,7,2917,382.564
4266.98,7,2917,375.585
4266.98,8,4373,528.641
4273.98,8,4373,521.645
4273.98,7,4229,505.386
4277.54,7,4229,501.818
4277.54,8,5365,568.642
4280.58,8,5365,565.601
4280.58,7,5109,557.907
4281.07,7,5109,557.422
4281.07,7,5109,560.543
4281.07,6,4853,549.718
4295.49,6,4853,535.295
4295.49,6,4853,529.62
4300.41,6,4853,525.005
4300.41,7,5109,541.005
4310.61,7,5109,531.443
4310.61,8,6901,638.337
4317.5,8,6901,631.792
4317.5,7,6625,614.248
4320,7,6625,611.89
4320,7,6625,611.89
4320,7,6625,611.89
4321.5,7,6625,610.477
4321.5,6,6297,596.031
4321.97,6,6297,595.587
4321.97,5,6041,576.273
4331.17,5,6041,567.068
4331.17,6,6195,576.127
4333.51,6,6195,573.788
4333.51,5,6041,575.796
4338.18,5,6041,571.417
4338.18,5,6041,606.388
4342.66,5,6041,603.367
4342.66,5,6041,594.088
4343.15,5,6041,593.845
4343.15,5,6041,584.428
4353.67,5,6041,580.672
4353.67,5,6041,559.807
4355.16,5,6041,559.486
4355.16,5,6041,577.772
4361.17,5,6041,575.626
4361.17,5,6041,603.784
4380,5,6041,593.194
4380,5,6041,492.038
4380,5,6041,492.038
4382.47,5,6041,490.528
4382.47,5,6041,494.695
4384.05,5,6041,493.644
4384.05,4,5456,480.515
4391.73,4,5456,475.997
4391.73,4,5456,472.13
4397,4,5456,469.337
4397,4,5456,477.807
4403.61,4,5456,473.531
4403.61,4,5456,465.838
4415.12,4,5456,459.745
4415.12,4,5456,468.803
4417.24,4,5456,467.554
4417.24,4,5456,459.799
4422.02,4,5456,457.552
4422.02,4,5456,453.7
4432.9,4,5456,449.219
4432.9,4,5456,453.631
4437.09,4,5456,451.661
4437.09,4,5456,466.72
4440,4,5456,465.006
4440,4,5456,465.006
4440,4,5456,465.006
4442.16,4,5456,463.737
4442.16,4,5456,459.87
4448.05,4,5456,456.751
4448.05,4,5456,461.163
4455.34,4,5456,456.852
4455.34,4,5456,440.618
4455.81,4,5456,440.395
4455.81,4,5456,444.806
4457.31,4,5456,444.014
4457.31,4,5456,440.147
4459.1,4,5456,439.3
4459.1,5,5881,463.098
4465.07,5,5881,459.96
4465.07,5,5881,456.5
4468.34,5,5881,454.95
4468.34,6,6315,477.691
4487.8,6,6315,467.498
4487.8,6,6315,483.033
4490.85,6,6315,480.811
4490.85,7,6749,500.538
4490.97,7,6749,500.45
4490.97,6,6324,491.426
4497.62,6,6324,486.59
4497.62,7,7460,538.226
4499.17,7,7460,537.104
4499.17,7,7460,531.111
4500,7,7460,530.58
4500,7,7460,530.58
4500,7,7460,530.58
4502.12,7,7460,529.23
4502.12,7,7460,522.316
4503.63,7,7460,521.493
4503.63,7,7460,518.516
4504.48,7,7460,518.092
4504.48,7,7460,506.216
4510.22,7,7460,504.389
4510.22,8,7894,524.116
4531.52,8,7894,517.34
4531.52,7,6822,534.545
4533.08,7,6822,532.984
4533.08,6,5366,470.847
4537.39,6,5366,466.537
4537.39,7,5510,473.082
4540.42,7,5510,470.056
4540.42,8,5944,489.784
4553.35,8,5944,476.854
4553.35,9,6098,483.854
4558.99,9,6098,478.215
4558.99,8,4962,410.06
4560,8,4962,409.046
4560,8,4962,396.444
4560,8,4962,396.444
4560.62,8,4962,395.826
4560.62,9,5547,424.283
4564.58,9,5547,420.325
4564.58,2,1721,260.495
4571.18,2,1721,255.208
4571.19,2,1721,246.489
4586.12,2,1721,236.532
4586.12,2,1721,248.799
4592.96,2,1721,243.33
4592.96,3,2306,282.33
4604.98,3,2306,272.712
4604.98,4,3218,386.091
4609.57,4,3218,382.154
4609.57,4,3218,353.047
4612.6,4,3218,350.776
4612.6,4,3218,344.224
4620,4,3218,339.414
4620,4,3218,339.414
4620,4,3218,339.414
4629.44,4,3218,333.277
4629.44,5,3372,340.912
4642.66,5,3372,332.103
4642.66,3,2202,270.566
4649.32,3,2202,266.646
4649.32,3,2202,284.868
4653.09,3,2202,281.731
4653.09,3,2202,278.092
4665.82,3,2202,268.191
4665.82,4,3010,312.561
4666,4,3010,312.413
4666,3,2098,298.418
4680,3,2098,284.423
4680,3,2098,284.423
4680,3,2098,284.423
4686.67,3,2098,277.758
4686.67,4,2532,300.843
4705.53,4,2532,281.983
4705.53,4,2532,273.977
4705.53,4,2532,249.208
4706.7,4,2532,248.555
4706.7,5,3464,298.333
4711.52,5,3464,295.544
4711.52,4,3310,386.122
4714.8,4,3310,385.027
4714.8,3,2174,219.993
4720.39,3,2174,214.403
4720.39,0,0,0
4721.21,0,0,0
4721.21,1,184,219.981
4726.49,1,184,214.692
4726.49,1,184,206.626
4739.72,1,184,193.404
4739.72,2,440,205.297
4740,2,440,205.014
4740,2,440,205.014
4740,2,440,205.014
4756.16,2,440,188.85
4756.16,3,1248,242.729
4770.53,3,1248,228.366
4770.53,3,1248,216.689
4770.96,3,1248,216.278
4770.96,2,1064,210.914
4777.29,2,1064,204.591
4777.29,3,1392,224.954
4787.24,3,1392,214.998
4787.24,4,1546,224.057
4796.64,4,1546,214.662
4796.64,5,1950,238.427
4797.44,5,1950,237.62
4797.44,4,1694,232.731
4800,4,1694,230.175
4800,4,1694,237.656
4800,4,1694,237.656
4800.03,4,1694,237.626
4800.03,4,1694,232.948
4800.56,4,1694,232.452
4800.56,5,3486,355.874
4808.28,5,3486,348.639
4808.28,6,3630,357.639
4825.94,6,3630,341.085
4825.94,7,4242,379.335
4854.45,7,4242,352.603
4854.45,8,4676,379.003
4859.52,8,4676,374.214
4859.52,7,3868,343.19
4860,7,3868,342.714
4860,7,3868,342.714
4860,7,3868,342.714
4861.34,7,3868,341.369
4861.34,7,3868,331.863
4865.62,7,3868,328.119
4865.62,7,3868,328.119
4869.16,7,3868,325.026
4869.16,8,4124,341.026
4872.33,8,4124,338.247
4872.33,6,3642,322.732
4872.73,6,3642,322.365
4872.73,6,3642,321.68
4878.01,6,3642,317.383
4878.01,5,3238,330.412
4883.95,5,3238,324.899
4883.95,6,4046,377.75
4884.53,6,4046,377.212
4884.53,7,4190,385.41
4889.02,7,4190,381.166
4889.02,5,2254,286.346
4890.49,5,2254,284.977
4890.49,6,4046,400.115
4891.24,6,4046,399.413
4891.24,5,3434,411.148
4895.63,5,3434,406.756
4895.63,4,3000,388.592
4897.34,4,3000,386.884
4897.34,4,3000,386.884
4902.8,4,3000,381.424
4902.8,5,3434,406.953
4913.95,5,3434,395.803
4913.95,3,2370,369.892
4918.43,3,2370,365.406
4918.43,4,2804,394.339
4920,4,2804,392.772
4920,4,2804,378.036
4920,4,2804,378.036
4939.87,4,2804,358.169
4939.87,5,3612,405.27
4943.41,5,3612,401.729
4943.41,6,4420,446.618
4960.84,6,4420,429.181
4960.84,6,4420,425.543
4967.4,6,4420,419.353
4967.4,7,4564,427.353
4976.03,7,4564,419.205
4976.03,6,4420,445.839
4978.93,6,4420,443.121
4978.93,4,2194,350.082
4980,4,2194,349.075
4980,4,2194,326.457
4980,4,2194,326.457
4980.28,4,2194,326.197
4980.28,5,2628,351.582
4982.64,5,2628,349.355
4982.64,4,2194,345.93
4986.19,4,2194,342.594
4986.19,3,1386,311.133
4988.11,3,1386,309.378
4988.11,4,1642,330.587
4993.47,4,1642,325.612
4993.47,5,1826,338.755
5000.91,5,1826,331.842
5000.91,6,2634,389.522
5004.6,6,2634,386.06
5004.6,7,2788,381.119
5010.65,7,2788,375.474
5010.65,8,3116,395.246
5029.14,8,3116,377.85
5029.14,7,2308,328.97
5029.14,7,2308,315.735
5036.58,7,2308,308.789
5036.58,6,2164,317.982
5037.75,6,2164,316.884
5037.75,7,2239,321.884
5040,7,2239,319.788
5040,7,2239,319.788
5040,7,2239,319.788
5043.19,7,2239,316.814
5043.19,6,1805,296.229
5049.22,6,1805,290.597
5049.22,7,1959,300.864
5052.76,7,1959,297.564
5052.76,8,2891,357.079
5069.74,8,2891,341.092
5069.74,9,3823,392.334
5071.52,9,3823,390.641
5071.52,8,3567,386.73
5081.41,8,3567,376.835
5081.41,9,3843,390.199
5091.9,9,3843,379.714
5091.9,10,5607,463.714
5100,10,5607,455.614
5100,10,5607,455.614
5100,10,5607,455.614
5110.16,10,5607,445.451
5110.16,11,5863,457.641
5119.88,11,5863,447.928
5119.88,10,5679,470.4
5123.59,10,5679,466.69
5123.59,9,4871,428.304
5125.32,9,4871,426.566
5125.32,8,4717,421.69
5127.95,8,4717,419.192
5127.95,9,4861,426.05
5131.52,9,4861,422.646
5131.52,9,4861,422.124
5133.6,9,4861,420.342
5133.6,7,4458,405.778
5142.86,7,4458,396.521
5142.86,6,4304,430.438
5146.36,6,4304,426.937
5146.36,6,4304,420.697
5150.28,6,4304,417.145
5150.28,4,3228,404.704
5154.66,4,3228,400.324
5154.66,5,3412,409.086
5156.12,5,3412,407.626
5156.12,5,3412,427.733
5156.89,5,3412,426.964
5156.89,4,3228,420.425
5158.17,4,3228,419.152
5158.17,4,3228,396.153
5160,4,3228,394.523
5160,4,3228,376.295
5160,4,3228,376.295
5162.22,4,3228,374.283
5162.22,4,3228,374.283
5168.38,4,3228,368.71
5168.38,4,3228,375.567
5174.99,4,3228,368.958
5174.99,4,3228,362.731
5179.75,4,3228,358.429
5179.75,3,2296,310.47
5183.37,3,2296,306.843
5183.37,3,2296,299.946
5183.65,3,2296,299.703
5183.65,4,2624,316.966
5184.14,4,2624,316.527
5184.14,3,2348,352.754
5187.97,3,2348,348.921
5187.97,4,2933,370.759
5188.13,4,2933,370.598
5188.13,3,1169,280.241
5196.52,3,1169,271.854
5196.52,4,1977,322.354
5213.83,4,1977,305.037
5213.83,4,1977,300.944
5216.99,4,1977,297.984
5216.99,5,2233,313.608
5219.82,5,2233,310.935
5219.82,6,2667,335.046
5220,6,2667,334.877
5220,6,2667,334.877
5220,6,2667,334.877
5231.37,6,2667,324.141
5231.37,5,2411,324.503
5235.18,5,2411,320.691
5235.18,6,2996,353.191
5250.08,6,2996,338.294
5250.08,7,3430,362.405
5251.99,7,3430,360.486
5251.99,7,3430,345.131
5252.81,7,3430,344.408
5252.81,7,3430,354.63
5262.25,7,3430,345.19
5262.25,8,3574,353.19
5278.66,8,3574,336.782
5278.66,9,3718,344.782
5279.29,9,3718,344.149
5279.29,9,3718,336.869
5280,9,3718,336.237
5280,9,3718,336.237
5280,9,3718,336.237
5293.45,9,3718,324.284
5293.45,8,3390,314.925
5294.94,8,3390,313.436
5294.94,7,2805,296.33
5302.22,7,2805,289.528
5302.22,5,1741,244.949
5307.6,5,1741,239.935
5307.6,6,1895,250.201
5310.13,6,1895,247.835
5310.13,3,442,159.795
5311.52,3,442,158.406
5311.52,3,442,157.721
5313.44,3,442,156.04
5313.44,4,517,165.415
5327.29,4,517,153.301
5327.29,5,592,162.676
5331.69,5,592,158.825
5331.69,2,150,103.337
5338.3,2,150,96.7277
5338.3,0,0,0
5338.3,0,0,0
5339.49,0,0,0
5339.49,0,0,0
5340,0,0,0
5340,0,0,0
5340,0,0,0
5345.59,0,0,0
5345.59,0,0,0
5346,0,0,0
5346,1,912,299.126
5347.55,1,912,297.577
5347.55,1,912,292.754
5347.55,1,912,283.363
5358.72,1,912,275.388
5358.72,2,1720,312.296
5364.3,2,1720,307.366
5364.3,2,1720,299.611
5366.37,2,1720,298.035
5366.37,3,2528,344.963
5368.56,3,2528,343.23
5368.56,3,2528,362.298
5389.39,3,2528,344.944
5389.39,3,2528,329.589
5389.88,3,2528,329.232
5389.88,4,4320,425.422
5400,4,4320,417.832
5400,4,4320,417.832
5400,4,4320,417.832
5404.27,4,4320,414.63
5404.27,5,4905,430.219
5411.7,5,4905,424.558
5411.7,6,5059,431.891
5420.2,6,5059,425.418
5420.2,6,5059,422.299
5424.19,6,5059,419.448
5424.19,6,5059,432.591
5428.18,6,5059,428.979
5428.18,6,5059,416.596
5441.64,6,5059,406.986
5441.64,7,6851,483.883
5451.08,7,6851,476.705
5451.08,6,5939,466.271
5451.08,5,5131,459.658
5451.27,5,5131,459.47
5451.27,6,5731,484.189
5460,6,5731,475.458
5460,6,5731,463.209
5460,6,5731,463.209
5474.46,6,5731,448.746
5474.46,7,6663,484.388
5478.66,7,6663,480.192
5478.66,5,4063,401.344
5482.61,5,4063,397.395
5482.61,3,3324,369.082
5494.57,3,3324,357.119
5494.57,4,3399,362.571
5499.88,4,3399,357.261
5499.88,3,1607,228.2
5503.43,3,1607,226.288
5503.43,4,1863,245.98
5510.24,4,1863,242.316
5510.24,3,1263,248.794
5510.86,3,1263,248.173
5510.86,4,1697,296.395
5519.48,4,1697,287.774
5519.48,5,2309,337.88
5519.8,5,2309,337.555
5519.8,2,1046,259.331
5520,2,1046,259.15
5520,2,1046,259.15
5520,2,1046,259.15
5529.06,2,1046,250.786
5529.06,1,612,253.945
5530.15,1,612,252.859
5530.15,2,868,278.028
5555.79,2,868,252.385
5555.79,2,868,251.963
5560.28,2,868,247.823
5560.28,3,1196,273.053
5568.02,3,1196,265.901
5568.02,3,1196,244.64
5571.12,3,1196,242.259
5571.12,2,584,209.837
5572.52,2,584,208.439
5572.52,1,328,174.365
5580,1,328,166.882
5580,1,328,170.676
5580,1,328,170.676
5581.88,1,328,168.792
5581.88,1,328,125.851
5588.51,1,328,132.477
5588.51,2,753,193.658
5592.81,2,753,190.069
5592.81,3,1338,231.855
5606.59,3,1338,220.044
5606.59,4,1763,250.162
5611.52,4,1763,245.851
5611.52,3,1338,243.092
5617.07,3,1338,238.469
5617.07,4,1594,258.161
5631.21,4,1594,246.199
5631.21,5,2206,284.008
5634.6,5,2206,281.017
5634.6,4,1878,251.221
5640,4,1878,245.818
5640,4,1878,235.851
5640,4,1878,246.26
5650.9,4,1878,235.36
5650.9,5,1953,239.771
5651.28,5,1953,239.392
5651.28,2,868,187.148
5657.38,2,868,181.048
5657.38,2,868,181.048
5658.81,2,868,179.62
5658.81,1,612,162.421
5660.54,1,612,161.186
5660.54,1,612,151.795
5670.01,1,612,146.381
5670.01,0,0,0
5671.61,0,0,0
5671.61,1,276,171.279
5671.74,1,276,171.144
5671.74,0,0,0
5675.74,0,0,0
5675.74,0,0,0
5676.11,0,0,0
5676.11,0,0,0
5681.42,0,0,0
5681.42,0,0,0
5681.84,0,0,0
5681.84,0,0,0
5683.07,0,0,0
5683.07,1,932,247.522
5687.52,1,932,243.076
5687.52,1,932,243.076
5696.61,1,932,233.981
5696.61,1,932,215.933
5696.83,1,932,215.738
5696.83,2,2100,316.487
5700,2,2100,313.578
5700,2,2100,313.578
5700,2,2100,313.578
5700.54,2,2100,313.085
5700.54,3,2712,360.405
5705.98,3,2712,355.283
5705.98,4,3040,373.671
5716.88,4,3040,363.344
5716.88,4,3040,348.059
5720.89,4,3040,344.759
5720.89,3,2108,350.654
5725.17,3,2108,346.609
5725.17,4,3040,395.898
5736.37,4,3040,385.287
5736.37,5,4832,479.603
5744.46,5,4832,471.942
5744.46,5,4832,457.394
5748.99,5,4832,453.577
5748.99,6,5266,476.419
5755.04,6,5266,471.326
5755.04,6,5266,460.878
5755.14,6,5266,460.799
5755.14,7,7030,550.016
5757.7,7,7030,547.968
5757.7,6,5862,507.106
5760,6,5862,504.807
5760,6,5862,504.807
5760,6,5862,504.807
5760.48,6,5862,504.326
5760.48,7,5937,508.076
