time,nb_sleeping,nb_switching_on,nb_switching_off,nb_idle,nb_computing
3527.56,10,1,0,0,21
3557.21,10,1,0,2,19
3557.21,10,1,0,1,20
3557.21,10,1,0,0,21
3563.49,10,1,0,2,19
3563.49,10,1,0,0,21
3571.52,10,0,0,1,21
3571.52,10,0,0,0,22
3580.78,10,0,0,1,21
3600,9,1,0,1,21
3601.35,9,1,0,3,19
3601.35,9,1,0,2,20
3601.35,9,1,0,0,22
3625.57,9,1,0,2,20
3625.57,9,1,0,0,22
3626.08,9,1,0,4,18
3626.08,9,1,0,0,22
3642.76,9,1,0,4,18
3645.72,9,1,0,5,17
3645.72,9,1,0,6,16
3652.05,9,1,0,8,14
3652.05,9,1,0,0,22
3663.43,9,1,0,2,20
3663.43,9,1,0,0,22
3668.51,9,1,0,2,20
3668.51,9,1,0,0,22
3700.85,9,1,0,8,14
3700.85,9,1,0,6,16
3700.85,9,1,0,4,18
3700.85,9,1,0,0,22
3706.79,9,1,0,4,18
3706.79,9,1,0,2,20
3706.79,9,1,0,0,22
3751.52,9,0,0,1,22
3751.52,9,0,0,0,23
3760.78,9,0,0,1,22
3768.87,9,0,0,3,20
3768.87,9,0,0,5,18
3768.87,9,0,0,3,20
3768.87,9,0,1,2,20
3768.87,9,0,1,1,21
3774.97,10,0,0,1,21
3788.54,10,0,0,5,17
3788.54,10,0,0,1,21
3788.54,10,0,0,0,22
3802.74,10,0,0,1,21
3802.74,10,0,0,2,20
3802.74,10,0,0,1,21
3805.94,10,0,0,2,20
3805.94,10,0,0,0,22
3868.02,10,0,0,2,20
3868.02,10,0,0,0,22
3877.05,10,0,0,1,21
3891.25,10,0,0,2,20
3891.25,10,0,0,0,22
3894.5,10,0,0,2,20
3894.5,10,0,0,0,22
3929.14,10,0,0,2,20
3934.31,10,0,0,4,18
3934.31,10,0,0,0,22
3938.3,10,0,0,4,18
3938.3,10,0,0,0,22
3942.29,10,0,0,4,18
3953.33,10,0,0,6,16
3956.58,10,0,0,8,14
3956.58,10,0,0,0,22
3966.15,10,0,0,8,14
3966.15,10,0,0,4,18
3966.15,10,0,0,0,22
3966.65,10,0,0,2,20
3966.65,10,0,0,0,22
3987.83,10,0,0,1,21
3987.83,10,0,0,0,22
4048.86,10,0,0,1,21
4048.86,10,0,0,0,22
4076.34,10,0,0,1,21
4079.07,10,0,0,5,17
4079.07,10,0,0,3,19
4079.07,10,0,0,1,21
4085.68,10,0,0,3,19
4085.68,10,0,0,1,21
4092.29,10,0,0,3,19
4092.29,10,0,0,1,21
4098.9,10,0,0,3,19
4105.55,10,0,0,5,17
4107.6,10,0,0,7,15
4137.37,10,0,0,8,14
4137.37,10,0,0,0,22
4146.94,10,0,0,8,14
4146.94,10,0,0,6,16
4146.94,10,0,0,5,17
4146.94,10,0,0,4,18
4146.94,10,0,0,2,20
4146.94,10,0,0,0,22
4256.68,10,0,0,4,18
4256.68,10,0,0,8,14
4256.68,10,0,0,4,18
4256.68,10,0,0,0,22
4257.02,10,0,0,2,20
4257.02,10,0,0,0,22
4287.89,10,0,0,2,20
4287.89,10,0,0,4,18
4287.89,10,0,0,2,20
4287.89,10,0,0,0,22
4294.44,10,0,0,2,20
4294.44,10,0,0,0,22
4301.05,10,0,0,2,20
4320,10,0,1,1,20
4326.1,11,0,0,1,20
4344.37,11,0,0,5,16
4344.37,11,0,0,1,20
4344.37,11,0,0,0,21
4362.46,11,0,0,2,19
4362.46,11,0,0,0,21
4397.97,11,0,0,2,19
4397.97,11,0,0,0,21
4426.93,11,0,0,1,20
4426.93,11,0,0,2,19
4426.93,11,0,0,1,20
4426.93,11,0,0,0,21
4428.84,11,0,0,2,19
4428.84,11,0,0,4,17
4428.84,11,0,0,2,19
4428.84,11,0,0,0,21
4436.18,11,0,0,1,20
4436.18,11,0,0,0,21
4445.44,11,0,0,1,20
4448.05,11,0,0,0,21
4457.31,11,0,0,1,20
4457.31,11,0,0,0,21
4466.56,11,0,0,1,20
4496.31,11,0,0,5,16
4496.31,11,0,0,1,20
4496.31,11,0,0,0,21
4547.21,11,0,0,4,17
4547.21,11,0,0,0,21
4569.79,11,0,0,2,19
4569.79,11,0,0,1,20
4569.79,11,0,0,0,21
4584,11,0,0,4,17
4584,11,0,0,0,21
4584.82,11,0,0,1,20
4584.82,11,0,0,0,21
4619.93,11,0,0,4,17
4619.93,11,0,0,0,21
4628.26,11,0,0,2,19
4628.26,11,0,0,0,21
4634.9,11,0,0,4,17
4634.9,11,0,0,2,19
4634.9,11,0,0,0,21
4658.3,11,0,0,1,20
4658.3,11,0,0,0,21
4673.33,11,0,0,1,20
4673.33,11,0,0,0,21
4696.98,11,0,0,2,19
4696.98,11,0,0,0,21
4706.92,11,0,0,1,20
4706.92,11,0,0,0,21
4730.85,11,0,0,1,20
4730.85,11,0,0,0,21
4740.53,11,0,0,2,19
4740.53,11,0,0,0,21
4746.81,11,0,0,1,20
4759.06,11,0,0,3,18
4759.06,11,0,0,1,20
4761.84,11,0,0,2,19
4761.84,11,0,0,0,21
4771.87,11,0,0,4,17
4771.87,11,0,0,0,21
4775.85,11,0,0,2,19
4775.85,11,0,0,0,21
4775.86,11,0,0,4,17
4775.86,11,0,0,0,21
4782.46,11,0,0,2,19
4782.46,11,0,0,0,21
4792.55,11,0,0,4,17
4792.55,11,0,0,2,19
4792.55,11,0,0,0,21
4795.43,11,0,0,1,20
4795.43,11,0,0,0,21
4802.61,11,0,0,2,19
4802.61,11,0,0,0,21
4819.36,11,0,0,1,20
4821.14,11,0,0,3,18
4821.14,11,0,0,1,20
4827.75,11,0,0,3,18
4827.75,11,0,0,1,20
4844.54,11,0,0,3,18
4844.54,11,0,0,1,20
4854.23,11,0,0,3,18
4854.23,11,0,0,1,20
4871.02,11,0,0,3,18
4871.02,11,0,0,1,20
